   30  -25      6.324651
   30  -20      6.450000
   30  -15      6.600000
   30  -10      6.470000
   30   -5      6.320000
   30    0      6.170000
   30    5      6.120000
   30   10      6.090000
   30   15      6.100000
   30   20      6.100000
   30   25      5.950000
   30   30      5.766968
   30   35      5.421409
   30   40      5.230000
   30   45      4.915551
   30   50      4.580846
   30   55      4.274753
   30   60      4.095898
   30   65      4.038565
   30   70      4.077909
   30   75      4.061331
   30   80      4.122078
   30   85      4.155712
   30   90      4.250000
   35  -90      4.700000
   35  -85      4.673946
   35  -80      4.667375
   35  -75      4.542892
   35  -70      4.586387
   35  -65      4.666942
   35  -60      4.766779
   35  -55      4.856754
   35  -50      4.967867
   35  -45      5.099441
   35  -40      5.334912
   35  -35      5.650000
   35  -30      5.900000
   35  -25      6.070000
   35  -20      6.136104
   35  -15      6.143721
   35  -10      6.050000
   35   -5      5.869130
   35    0      5.700000
   35    5      5.620000
   35   10      5.600000
   35   15      5.560000
   35   20      5.600000
   35   25      5.550000
   35   30      5.486768
   35   35      5.270038
   35   40      5.040000
   35   45      4.760512
   35   50      4.465862
   35   55      4.248384
   35   60      4.081293
   35   65      4.031799
   35   70      4.056572
   35   75      4.049124
   35   80      4.119383
   35   85      4.154693
   35   90      4.250000
   40  -90      4.700000
   40  -85      4.674988
   40  -80      4.667800
   40  -75      4.534562
   40  -70      4.582106
   40  -65      4.647939
   40  -60      4.732145
   40  -55      4.803586
   40  -50      4.892767
   40  -45      4.998554
   40  -40      5.162334
   40  -35      5.310000
   40  -30      5.500000
   40  -25      5.650000
   40  -20      5.763103
   40  -15      5.830000
   40  -10      5.800000
   40   -5      5.500000
   40    0      5.400000
   40    5      5.330000
   40   10      5.320000
   40   15      5.320000
   40   20      5.350000
   40   25      5.350000
   40   30      5.192032
   40   35      5.060000
   40   40      4.900000
   40   45      4.690000
   40   50      4.440130
   40   55      4.235979
   40   60      4.089244
   40   65      4.043579
   40   70      4.043015
   40   75      4.042555
   40   80      4.117858
   40   85      4.154308
   40   90      4.250000
   45  -90      4.700000
   45  -85      4.676003
   45  -80      4.668129
   45  -75      4.526034
   45  -70      4.567020
   45  -65      4.624128
   45  -60      4.697171
   45  -55      4.750306
   45  -50      4.818109
   45  -45      4.899157
   45  -40      4.991208
   45  -35      5.120475
   45  -30      5.162560
   45  -25      5.203837
   45  -20      5.248497
   45  -15      5.391622
   45  -10      5.500000
   45   -5      5.347772
   45    0      5.280000
   45    5      5.250000
   45   10      5.250000
   45   15      5.290000
   45   20      5.280000
   45   25      5.150000
   45   30      4.900000
   45   35      4.809143
   45   40      4.749089
   45   45      4.605228
   45   50      4.427168
   45   55      4.246045
   45   60      4.104528
   45   65      4.072229
   45   70      4.037256
   45   75      4.041577
   45   80      4.117417
   45   85      4.154513
   45   90      4.250000
   50  -90      4.700000
   50  -85      4.677021
   50  -80      4.668467
   50  -75      4.517546
   50  -70      4.552060
   50  -65      4.600634
   50  -60      4.662879
   50  -55      4.698341
   50  -50      4.745788
   50  -45      4.803659
   50  -40      4.850000
   50  -35      4.900000
   50  -30      4.909081
   50  -25      4.910000
   50  -20      4.910052
   50  -15      4.975022
   50  -10      5.040709
   50   -5      5.132844
   50    0      5.190000
   50    5      5.230000
   50   10      5.263159
   50   15      5.308132
   50   20      5.223410
   50   25      5.086779
   50   30      4.840303
   50   35      4.674709
   50   40      4.580709
   50   45      4.496950
   50   50      4.367919
   50   55      4.275483
   50   60      4.123058
   50   65      4.070499
   50   70      4.039092
   50   75      4.046016
   50   80      4.117972
   50   85      4.155264
   50   90      4.250000
   55  -90      4.700000
   55  -85      4.678063
   55  -80      4.668913
   55  -75      4.509327
   55  -70      4.537640
   55  -65      4.578107
   55  -60      4.630209
   55  -55      4.648961
   55  -50      4.677432
   55  -45      4.680000
   55  -40      4.680000
   55  -35      4.690000
   55  -30      4.700000
   55  -25      4.660000
   55  -20      4.646077
   55  -15      4.700000
   55  -10      4.796077
   55   -5      4.880000
   55    0      5.000000
   55    5      5.140000
   55   10      5.223913
   55   15      5.280197
   55   20      5.182383
   55   25      5.070709
   55   30      4.799472
   55   35      4.610000
   55   40      4.480000
   55   45      4.371795
   55   50      4.289368
   55   55      4.272786
   55   60      4.098705
   55   65      4.060837
   55   70      4.048105
   55   75      4.055569
   55   80      4.119423
   55   85      4.156505
   55   90      4.250000
   60  -90      4.700000
   60  -85      4.679155
   60  -80      4.669568
   60  -75      4.501597
   60  -70      4.524146
   60  -65      4.557146
   60  -60      4.600000
   60  -55      4.603267
   60  -50      4.570000
   60  -45      4.540000
   60  -40      4.500000
   60  -35      4.500000
   60  -30      4.520000
   60  -25      4.501710
   60  -20      4.476260
   60  -15      4.559268
   60  -10      4.584868
   60   -5      4.661160
   60    0      4.830000
   60    5      5.000000
   60   10      5.118630
   60   15      5.200000
   60   20      5.143866
   60   25      5.075965
   60   30      4.823177
   60   35      4.571080
   60   40      4.420000
   60   45      4.340000
   60   50      4.270000
   60   55      4.180000
   60   60      4.100000
   60   65      4.046844
   60   70      4.063672
   60   75      4.069814
   60   80      4.121666
   60   85      4.158183
   60   90      4.250000
   65  -90      4.700000
   65  -85      4.680322
   65  -80      4.670520
   65  -75      4.502639
   65  -70      4.522704
   65  -65      4.551746
   65  -60      4.589138
   65  -55      4.570000
   65  -50      4.550000
   65  -45      4.470000
   65  -40      4.430000
   65  -35      4.410000
   65  -30      4.400000
   65  -25      4.370761
   65  -20      4.318904
   65  -15      4.377648
   65  -10      4.483812
   65   -5      4.554809
   65    0      4.700000
   65    5      4.880000
   65   10      5.072343
   65   15      5.172847
   65   20      5.103457
   65   25      5.024094
   65   30      4.810000
   65   35      4.570000
   65   40      4.410000
   65   45      4.340000
   65   50      4.300000
   65   55      4.270654
   65   60      4.120000
   65   65      4.082421
   65   70      4.099279
   65   75      4.112983
   65   80      4.141093
   65   85      4.168491
   65   90      4.250000
   70  -90      4.700000
   70  -85      4.681582
   70  -80      4.671854
   70  -75      4.504551
   70  -70      4.522848
   70  -65      4.548898
   70  -60      4.584654
   70  -55      4.536603
   70  -50      4.520000
   70  -45      4.460000
   70  -40      4.380000
   70  -35      4.350000
   70  -30      4.320000
   70  -25      4.321716
   70  -20      4.270000
   70  -15      4.303243
   70  -10      4.370000
   70   -5      4.498863
   70    0      4.564029
   70    5      4.807507
   70   10      5.055864
   70   15      5.173234
   70   20      5.087746
   70   25      4.993749
   70   30      4.816670
   70   35      4.592612
   70   40      4.437499
   70   45      4.367154
   70   50      4.366436
   70   55      4.308100
   70   60      4.158843
   70   65      4.125479
   70   70      4.135673
   70   75      4.155110
   70   80      4.161096
   70   85      4.179117
   70   90      4.250000
   75  -90      4.700000
   75  -85      4.682954
   75  -80      4.673637
   75  -75      4.507487
   75  -70      4.524837
   75  -65      4.548980
   75  -60      4.562236
   75  -55      4.560000
   75  -50      4.500000
   75  -45      4.420000
   75  -40      4.350000
   75  -35      4.320000
   75  -30      4.260000
   75  -25      4.250761
   75  -20      4.210071
   75  -15      4.240000
   75  -10      4.263948
   75   -5      4.450000
   75    0      4.552714
   75    5      4.820876
   75   10      5.067647
   75   15      5.200000
   75   20      5.096010
   75   25      5.001401
   75   30      4.909723
   75   35      4.720161
   75   40      4.539588
   75   45      4.460811
   75   50      4.449406
   75   55      4.354408
   75   60      4.212666
   75   65      4.174959
   75   70      4.177010
   75   75      4.185977
   75   80      4.181561
   75   85      4.189999
   75   90      4.250000
   80  -90      4.700000
   80  -85      4.684453
   80  -80      4.675928
   80  -75      4.511569
   80  -70      4.528874
   80  -65      4.552284
   80  -60      4.600070
   80  -55      4.580000
   80  -50      4.520000
   80  -45      4.450000
   80  -40      4.380000
   80  -35      4.340000
   80  -30      4.260000
   80  -25      4.260000
   80  -20      4.207877
   80  -15      4.230000
   80  -10      4.300000
   80   -5      4.400000
   80    0      4.573144
   80    5      4.877664
   80   10      5.077552
   80   15      5.208850
   80   20      5.130382
   80   25      5.078797
   80   30      4.983582
   80   35      4.830000
   80   40      4.680000
   80   45      4.564809
   80   50      4.467179
   80   55      4.372276
   80   60      4.272644
   80   65      4.229646
   80   70      4.222455
   80   75      4.205860
   80   80      4.191987
   80   85      4.201072
   80   90      4.250000
   85  -90      4.700000
   85  -85      4.686088
   85  -80      4.678766
   85  -75      4.516887
   85  -70      4.535109
   85  -65      4.559022
   85  -60      4.609269
   85  -55      4.620000
   85  -50      4.600000
   85  -45      4.520000
   85  -40      4.450000
   85  -35      4.380000
   85  -30      4.300000
   85  -25      4.320000
   85  -20      4.250000
   85  -15      4.270000
   85  -10      4.320000
   85   -5      4.500000
   85    0      4.660000
   85    5      4.966355
   85   10      5.200000
   85   15      5.242337
   85   20      5.206037
   85   25      5.152979
   85   30      5.050861
   85   35      4.928210
   85   40      4.759047
   85   45      4.574414
   85   50      4.476154
   85   55      4.380350
   85   60      4.288056
   85   65      4.269827
   85   70      4.254075
   85   75      4.217008
   85   80      4.200064
   85   85      4.209680
   85   90      4.250000
   90  -90      4.700000
   90  -85      4.687867
   90  -80      4.682178
   90  -75      4.523494
   90  -70      4.543631
   90  -65      4.569321
   90  -60      4.618858
   90  -55      4.638984
   90  -50      4.645555
   90  -45      4.600000
   90  -40      4.540000
   90  -35      4.450000
   90  -30      4.380000
   90  -25      4.350000
   90  -20      4.320000
   90  -15      4.350000
   90  -10      4.430000
   90   -5      4.600000
   90    0      4.800000
   90    5      5.050000
   90   10      5.350000
   90   15      5.300000
   90   20      5.300000
   90   25      5.211560
   90   30      5.100000
   90   35      4.972680
   90   40      4.797364
   90   45      4.595104
   90   50      4.494022
   90   55      4.395310
   90   60      4.300000
   90   65      4.288083
   90   70      4.269722
   90   75      4.229425
   90   80      4.208715
   90   85      4.214148
   90   90      4.250000
   95  -90      4.700000
   95  -85      4.689792
   95  -80      4.686173
   95  -75      4.533554
   95  -70      4.557331
   95  -65      4.586800
   95  -60      4.633625
   95  -55      4.662881
   95  -50      4.669874
   95  -45      4.680000
   95  -40      4.680000
   95  -35      4.580000
   95  -30      4.500000
   95  -25      4.450000
   95  -20      4.470000
   95  -15      4.528809
   95  -10      4.616079
   95   -5      4.800000
   95    0      5.020000
   95    5      5.270000
   95   10      5.550000
   95   15      5.567472
   95   20      5.528259
   95   25      5.397424
   95   30      5.217528
   95   35      5.080986
   95   40      4.897935
   95   45      4.699414
   95   50      4.587265
   95   55      4.477572
   95   60      4.371389
   95   65      4.355020
   95   70      4.323769
   95   75      4.270229
   95   80      4.236016
   95   85      4.227801
   95   90      4.250000
  100  -90      4.700000
  100  -85      4.691860
  100  -80      4.690742
  100  -75      4.544903
  100  -70      4.573318
  100  -65      4.607839
  100  -60      4.650456
  100  -55      4.689990
  100  -50      4.722735
  100  -45      4.780000
  100  -40      4.750000
  100  -35      4.700000
  100  -30      4.650000
  100  -25      4.650000
  100  -20      4.700000
  100  -15      4.800000
  100  -10      4.900229
  100   -5      5.100000
  100    0      5.320000
  100    5      5.600000
  100   10      5.800000
  100   15      5.800000
  100   20      5.711665
  100   25      5.567687
  100   30      5.316916
  100   35      5.172117
  100   40      4.985108
  100   45      4.814809
  100   50      4.689402
  100   55      4.566720
  100   60      4.447878
  100   65      4.425297
  100   70      4.379938
  100   75      4.312213
  100   80      4.263830
  100   85      4.240794
  100   90      4.250000
  105  -90      4.700000
  105  -85      4.694065
  105  -80      4.695859
  105  -75      4.557487
  105  -70      4.591503
  105  -65      4.632313
  105  -60      4.679307
  105  -55      4.729241
  105  -50      4.783581
  105  -45      4.841124
  105  -40      4.844103
  105  -35      4.870000
  105  -30      4.900000
  105  -25      4.970000
  105  -20      5.050000
  105  -15      5.150000
  105  -10      5.350000
  105   -5      5.550000
  105    0      5.800000
  105    5      6.030000
  105   10      6.100148
  105   15      6.000000
  105   20      5.900000
  105   25      5.616760
  105   30      5.409723
  105   35      5.257155
  105   40      5.083782
  105   45      4.941124
  105   50      4.800248
  105   55      4.662574
  105   60      4.529307
  105   65      4.498735
  105   70      4.438095
  105   75      4.355285
  105   80      4.292102
  105   85      4.248354
  105   90      4.250000
  110  -90      4.700000
  110  -85      4.696397
  110  -80      4.701483
  110  -75      4.571218
  110  -70      4.611737
  110  -65      4.660010
  110  -60      4.715409
  110  -55      4.781493
  110  -50      4.852818
  110  -45      4.928068
  110  -40      4.890827
  110  -35      4.883729
  110  -30      4.970000
  110  -25      5.150000
  110  -20      5.300000
  110  -15      5.550000
  110  -10      5.770000
  110   -5      6.000000
  110    0      6.250000
  110    5      6.380000
  110   10      6.407491
  110   15      6.300000
  110   20      6.130000
  110   25      5.897024
  110   30      5.579723
  110   35      5.400000
  110   40      5.256329
  110   45      5.088214
  110   50      4.919485
  110   55      4.775750
  110   60      4.625355
  110   65      4.575080
  110   70      4.498047
  110   75      4.399314
  110   80      4.318500
  110   85      4.255964
  110   90      4.250000
  115  -90      4.700000
  115  -85      4.698840
  115  -80      4.707557
  115  -75      4.585972
  115  -70      4.633815
  115  -65      4.690636
  115  -60      4.755805
  115  -55      4.839700
  115  -50      4.929972
  115  -45      4.996323
  115  -40      4.895894
  115  -35      4.848418
  115  -30      4.920000
  115  -25      5.123943
  115  -20      5.382496
  115  -15      5.743616
  115  -10      6.210000
  115   -5      6.540000
  115    0      6.730000
  115    5      6.800000
  115   10      6.660000
  115   15      6.530000
  115   20      6.350000
  115   25      6.102870
  115   30      5.810032
  115   35      5.628728
  115   40      5.441237
  115   45      5.273747
  115   50      5.118251
  115   55      4.946373
  115   60      4.769740
  115   65      4.681083
  115   70      4.559547
  115   75      4.444147
  115   80      4.335342
  115   85      4.263653
  115   90      4.250000
  120  -90      4.700000
  120  -85      4.701378
  120  -80      4.714012
  120  -75      4.601597
  120  -70      4.657480
  120  -65      4.723813
  120  -60      4.800000
  120  -55      4.903267
  120  -50      5.014392
  120  -45      5.036535
  120  -40      4.954742
  120  -35      4.921693
  120  -30      4.966845
  120  -25      5.262016
  120  -20      5.638125
  120  -15      6.210000
  120  -10      6.570000
  120   -5      6.930000
  120    0      7.020000
  120    5      6.910000
  120   10      6.800000
  120   15      6.700000
  120   20      6.530000
  120   25      6.328363
  120   30      6.056670
  120   35      5.849695
  120   40      5.695660
  120   45      5.543038
  120   50      5.330415
  120   55      5.125861
  120   60      4.915396
  120   65      4.797195
  120   70      4.634141
  120   75      4.487712
  120   80      4.352288
  120   85      4.271454
  120   90      4.250000
  125  -90      4.700000
  125  -85      4.703989
  125  -80      4.720766
  125  -75      4.675994
  125  -70      4.759862
  125  -65      4.855886
  125  -60      4.963543
  125  -55      5.076739
  125  -50      5.199654
  125  -45      5.192436
  125  -40      5.146820
  125  -35      5.129092
  125  -30      5.191844
  125  -25      5.440783
  125  -20      5.771106
  125  -15      6.186982
  125  -10      6.640000
  125   -5      6.800000
  125    0      6.860000
  125    5      6.770268
  125   10      6.749928
  125   15      6.700000
  125   20      6.605539
  125   25      6.397601
  125   30      6.190000
  125   35      6.036085
  125   40      5.932563
  125   45      5.768166
  125   50      5.564187
  125   55      5.276400
  125   60      5.059434
  125   65      4.911229
  125   70      4.725009
  125   75      4.516692
  125   80      4.369217
  125   85      4.279315
  125   90      4.250000
  130  -90      4.700000
  130  -85      4.706650
  130  -80      4.727726
  130  -75      4.750879
  130  -70      4.863172
  130  -65      4.989522
  130  -60      5.129547
  130  -55      5.253897
  130  -50      5.390233
  130  -45      5.383877
  130  -40      5.400218
  130  -35      5.409940
  130  -30      5.450000
  130  -25      5.709049
  130  -20      5.992945
  130  -15      6.319757
  130  -10      6.660000
  130   -5      6.646806
  130    0      6.740000
  130    5      6.603553
  130   10      6.593520
  130   15      6.540000
  130   20      6.600000
  130   25      6.520000
  130   30      6.337409
  130   35      6.282509
  130   40      6.178177
  130   45      6.003937
  130   50      5.770003
  130   55      5.481435
  130   60      5.199968
  130   65      5.021869
  130   70      4.812621
  130   75      4.545764
  130   80      4.386363
  130   85      4.287349
  130   90      4.250000
  135  -90      4.700000
  135  -85      4.709337
  135  -80      4.734796
  135  -75      4.826035
  135  -70      4.967020
  135  -65      5.124128
  135  -60      5.297172
  135  -55      5.433639
  135  -50      5.584775
  135  -45      5.561735
  135  -40      5.522219
  135  -35      5.470452
  135  -30      5.680286
  135  -25      5.949347
  135  -20      6.248164
  135  -15      6.491940
  135  -10      6.675828
  135   -5      6.656246
  135    0      6.700000
  135    5      6.500000
  135   10      6.430000
  135   15      6.500000
  135   20      6.600000
  135   25      6.680000
  135   30      6.547062
  135   35      6.508515
  135   40      6.400000
  135   45      6.215274
  135   50      5.961204
  135   55      5.666009
  135   60      5.334668
  135   65      5.127453
  135   70      4.881404
  135   75      4.574990
  135   80      4.403783
  135   85      4.295589
  135   90      4.250000
  140  -90      4.700000
  140  -85      4.712025
  140  -80      4.741874
  140  -75      4.901228
  140  -70      5.070995
  140  -65      5.259050
  140  -60      5.465478
  140  -55      5.614697
  140  -50      5.781656
  140  -45      5.712373
  140  -40      5.678337
  140  -35      5.724156
  140  -30      5.865141
  140  -25      6.052950
  140  -20      6.350983
  140  -15      6.509135
  140  -10      6.614466
  140   -5      6.625074
  140    0      6.700000
  140    5      6.530000
  140   10      6.440000
  140   15      6.430000
  140   20      6.500000
  140   25      6.621830
  140   30      6.754373
  140   35      6.683963
  140   40      6.584520
  140   45      6.381985
  140   50      6.125537
  140   55      5.822021
  140   60      5.461352
  140   65      5.226443
  140   70      4.940697
  140   75      4.604441
  140   80      4.421541
  140   85      4.304066
  140   90      4.250000
  145  -90      4.700000
  145  -85      4.714687
  145  -80      4.748856
  145  -75      4.976226
  145  -70      5.174666
  145  -65      5.393600
  145  -60      5.633446
  145  -55      5.795643
  145  -50      5.978978
  145  -45      5.945872
  145  -40      5.940494
  145  -35      6.036834
  145  -30      6.129103
  145  -25      6.310524
  145  -20      6.605592
  145  -15      6.648937
  145  -10      6.642353
  145   -5      6.651577
  145    0      6.740000
  145    5      6.680000
  145   10      6.500000
  145   15      6.566206
  145   20      6.570000
  145   25      6.670000
  145   30      6.900000
  145   35      6.826505
  145   40      6.695716
  145   45      6.481501
  145   50      6.094867
  145   55      5.933166
  145   60      5.578065
  145   65      5.317484
  145   70      4.994415
  145   75      4.634193
  145   80      4.439702
  145   85      4.312807
  145   90      4.250000
  150  -90      4.700000
  150  -85      4.717300
  150  -80      4.755643
  150  -75      5.050793
  150  -70      5.277604
  150  -65      5.527071
  150  -60      5.800000
  150  -55      5.974931
  150  -50      6.174606
  150  -45      6.254988
  150  -40      6.322564
  150  -35      6.373729
  150  -30      6.470786
  150  -25      6.620122
  150  -20      6.900000
  150  -15      6.817333
  150  -10      6.779120
  150   -5      6.766326
  150    0      6.820000
  150    5      6.760000
  150   10      6.750000
  150   15      6.653389
  150   20      6.630000
  150   25      6.777924
  150   30      7.015965
  150   35      6.929163
  150   40      6.772846
  150   45      6.560523
  150   50      6.071088
  150   55      6.000277
  150   60      5.683156
  150   65      5.399794
  150   70      5.050786
  150   75      4.664326
  150   80      4.458328
  150   85      4.321840
  150   90      4.250000
  155  -90      4.700000
  155  -85      4.719841
  155  -80      4.762138
  155  -75      5.040207
  155  -70      5.266721
  155  -65      5.517931
  155  -60      5.795053
  155  -55      5.966456
  155  -50      6.166249
  155  -45      6.269901
  155  -40      6.385988
  155  -35      6.573069
  155  -30      6.705703
  155  -25      6.894132
  155  -20      6.979175
  155  -15      6.897136
  155  -10      6.893974
  155   -5      6.924943
  155    0      6.850000
  155    5      6.908421
  155   10      7.050000
  155   15      6.960043
  155   20      6.915077
  155   25      7.051707
  155   30      7.142722
  155   35      6.991014
  155   40      6.783049
  155   45      6.560909
  155   50      6.101415
  155   55      6.021157
  155   60      5.769928
  155   65      5.457999
  155   70      5.093466
  155   75      4.685418
  155   80      4.471143
  155   85      4.328023
  155   90      4.250000
  160  -90      4.700000
  160  -85      4.722287
  160  -80      4.768256
  160  -75      5.028764
  160  -70      5.254296
  160  -65      5.506351
  160  -60      5.786551
  160  -55      5.953101
  160  -50      6.151515
  160  -45      6.311063
  160  -40      6.409185
  160  -35      6.532937
  160  -30      6.740000
  160  -25      6.899762
  160  -20      7.041499
  160  -15      7.020369
  160  -10      7.049601
  160   -5      7.135386
  160    0      7.070000
  160    5      7.120000
  160   10      7.201869
  160   15      7.208794
  160   20      7.278328
  160   25      7.252059
  160   30      7.234052
  160   35      7.028898
  160   40      6.780910
  160   45      6.550000
  160   50      6.189610
  160   55      6.013618
  160   60      5.844025
  160   65      5.504355
  160   70      5.127673
  160   75      4.707042
  160   80      4.484537
  160   85      4.334544
  160   90      4.250000
  165  -90      4.700000
  165  -85      4.724621
  165  -80      4.773920
  165  -75      5.016283
  165  -70      5.239984
  165  -65      5.491733
  165  -60      5.773521
  165  -55      5.933352
  165  -50      6.128107
  165  -45      6.360217
  165  -40      6.474152
  165  -35      6.586479
  165  -30      6.728692
  165  -25      6.943140
  165  -20      7.104440
  165  -15      7.219883
  165  -10      7.224468
  165   -5      7.206919
  165    0      7.225930
  165    5      7.351311
  165   10      7.426073
  165   15      7.387907
  165   20      7.345860
  165   25      7.265931
  165   30      7.219562
  165   35      7.001792
  165   40      6.828894
  165   45      6.583447
  165   50      6.336169
  165   55      6.023427
  165   60      5.899003
  165   65      5.537581
  165   70      5.152684
  165   75      4.729266
  165   80      4.498554
  165   85      4.341423
  165   90      4.250000
  170  -90      4.700000
  170  -85      4.726828
  170  -80      4.779070
  170  -75      5.002618
  170  -70      5.199495
  170  -65      5.440108
  170  -60      5.746704
  170  -55      5.905891
  170  -50      6.093970
  170  -45      6.322529
  170  -40      6.514140
  170  -35      6.618532
  170  -30      6.730000
  170  -25      6.981807
  170  -20      7.184940
  170  -15      7.371555
  170  -10      7.423767
  170   -5      7.430000
  170    0      7.450000
  170    5      7.515226
  170   10      7.563025
  170   15      7.447114
  170   20      7.378417
  170   25      7.295854
  170   30      7.200000
  170   35      6.994989
  170   40      6.819870
  170   45      6.570338
  170   50      6.339276
  170   55      6.112681
  170   60      5.933609
  170   65      5.557209
  170   70      5.168296
  170   75      4.752142
  170   80      4.513233
  170   85      4.348673
  170   90      4.250000
  175  -90      4.700000
  175  -85      4.728898
  175  -80      4.783661
  175  -75      4.974478
  175  -70      5.135494
  175  -65      5.360960
  175  -60      5.656959
  175  -55      5.818349
  175  -50      6.013489
  175  -45      6.257625
  175  -40      6.461399
  175  -35      6.607224
  175  -30      6.700000
  175  -25      6.957440
  175  -20      7.252356
  175  -15      7.500000
  175  -10      7.557363
  175   -5      7.492186
  175    0      7.500000
  175    5      7.553169
  175   10      7.521846
  175   15      7.445588
  175   20      7.428017
  175   25      7.367346
  175   30      7.238397
  175   35      7.037427
  175   40      6.813781
  175   45      6.458867
  175   50      6.264866
  175   55      6.169715
  175   60      5.947975
  175   65      5.563699
  175   70      5.174880
  175   75      4.775712
  175   80      4.528604
  175   85      4.356306
  175   90      4.250000
  180  -90      4.700000
  180  -85      4.730823
